digit blackness_ratio aspect_ratio number_of_holes top_blackness_ratio bottom_blackness_ratio left_blackness_ratio right_blackness_ratio horizontal_line_ratio vertical_line_ratio
0 0.476890756303 0.620689655172 1 0.491596638655 0.46218487395 0.482142857143 0.472222222222 0.764705882353 0.821428571429
0 0.369411764706 0.692307692308 1 0.377450980392 0.361990950226 0.385 0.355555555556 0.352941176471 0.68
0 0.598557692308 0.62962962963 1 0.596153846154 0.600961538462 0.610576923077 0.586538461538 0.5625 0.961538461538
0 0.361111111111 0.703703703704 1 0.393162393162 0.32905982906 0.290598290598 0.431623931624 0.444444444444 0.615384615385
0 0.754385964912 0.65 1 0.787037037037 0.725 0.701754385965 0.80701754386 1.0 0.947368421053
0 0.581280788177 0.733333333333 1 0.585034013605 0.577777777778 0.610344827586 0.554858934169 0.666666666667 0.896551724138
0 0.588669950739 1.03448275862 1 0.598522167488 0.57881773399 0.591836734694 0.585714285714 0.413793103448 0.892857142857
0 0.5 0.678571428571 1 0.504273504274 0.496031746032 0.502057613169 0.497942386831 0.722222222222 0.925925925926
0 0.474489795918 0.51724137931 1 0.479591836735 0.469387755102 0.464285714286 0.484693877551 0.714285714286 0.857142857143
0 0.555288461538 0.62962962963 1 0.576923076923 0.533653846154 0.572115384615 0.538461538462 0.4375 0.961538461538
0 0.544230769231 0.777777777778 1 0.561538461538 0.526923076923 0.546153846154 0.542307692308 0.7 1.0
0 0.5625 0.586206896552 1 0.575892857143 0.549107142857 0.549107142857 0.575892857143 0.75 0.857142857143
0 0.369696969697 0.75 0 0.350649350649 0.386363636364 0.44 0.311111111111 0.363636363636 0.666666666667
0 0.604395604396 0.931034482759 1 0.596153846154 0.612637362637 0.593406593407 0.615384615385 0.384615384615 1.0
0 0.446153846154 0.592592592593 1 0.502564102564 0.389743589744 0.412087912088 0.475961538462 0.6 0.807692307692
0 0.721611721612 0.636363636364 1 0.723076923077 0.72027972028 0.698412698413 0.741496598639 1.0 1.0
0 0.387019230769 0.62962962963 1 0.399038461538 0.375 0.379807692308 0.394230769231 0.5 0.692307692308
0 0.565104166667 0.68 1 0.546875 0.583333333333 0.567708333333 0.5625 0.875 0.875
0 0.544117647059 0.72 1 0.549019607843 0.539215686275 0.557291666667 0.532407407407 0.764705882353 0.875
0 0.342307692308 0.777777777778 1 0.388461538462 0.296153846154 0.284615384615 0.4 0.45 0.615384615385
0 0.461538461538 0.555555555556 1 0.538461538462 0.384615384615 0.395604395604 0.527472527473 0.571428571429 0.807692307692
0 0.339393939394 0.75 0 0.337662337662 0.340909090909 0.426666666667 0.266666666667 0.454545454545 0.733333333333
0 0.394230769231 0.62962962963 1 0.394230769231 0.394230769231 0.379807692308 0.408653846154 0.4375 0.730769230769
0 0.642857142857 0.620689655172 1 0.63025210084 0.655462184874 0.665178571429 0.623015873016 0.882352941176 0.928571428571
0 0.591836734694 0.758620689655 1 0.581632653061 0.602040816327 0.617857142857 0.568181818182 0.619047619048 0.964285714286
0 0.5 0.666666666667 1 0.488687782805 0.511312217195 0.490384615385 0.508547008547 0.411764705882 0.730769230769
0 0.756493506494 0.652173913043 1 0.779220779221 0.733766233766 0.668831168831 0.844155844156 1.0 1.0
0 0.372469635628 0.740740740741 1 0.388663967611 0.356275303644 0.299145299145 0.438461538462 0.473684210526 0.653846153846
0 0.364253393665 0.666666666667 1 0.357466063348 0.371040723982 0.379807692308 0.350427350427 0.411764705882 0.653846153846
0 0.530357142857 0.724137931034 1 0.532142857143 0.528571428571 0.525 0.535714285714 0.7 0.928571428571
0 0.63950617284 0.571428571429 1 0.635897435897 0.642857142857 0.666666666667 0.615740740741 0.733333333333 0.962962962963
0 0.387019230769 0.62962962963 1 0.408653846154 0.365384615385 0.389423076923 0.384615384615 0.4375 0.692307692308
0 0.490950226244 0.666666666667 1 0.484162895928 0.497737556561 0.504807692308 0.478632478632 0.470588235294 0.730769230769
0 0.397058823529 0.657142857143 1 0.401069518717 0.393048128342 0.395721925134 0.398395721925 0.409090909091 0.823529411765
0 0.420673076923 0.62962962963 1 0.423076923077 0.418269230769 0.427884615385 0.413461538462 0.4375 0.807692307692
0 0.469230769231 0.592592592593 1 0.538461538462 0.4 0.401098901099 0.528846153846 0.666666666667 0.846153846154
0 0.586538461538 0.931034482759 1 0.593406593407 0.57967032967 0.585164835165 0.587912087912 0.384615384615 0.964285714286
0 0.5 0.615384615385 1 0.5 0.5 0.527777777778 0.479166666667 0.714285714286 0.666666666667
0 0.476588628763 0.888888888889 1 0.484949832776 0.468227424749 0.479020979021 0.474358974359 0.565217391304 0.730769230769
0 0.296875 0.68 1 0.307291666667 0.286458333333 0.296875 0.296875 0.5625 0.625
0 0.2953125 0.636363636364 1 0.290625 0.3 0.3 0.290625 0.55 0.6875
0 0.4375 0.62962962963 1 0.447115384615 0.427884615385 0.447115384615 0.427884615385 0.4375 0.884615384615
0 0.413533834586 0.689655172414 1 0.413533834586 0.413533834586 0.420634920635 0.407142857143 0.526315789474 0.821428571429
0 0.441729323308 0.689655172414 1 0.436090225564 0.447368421053 0.43253968254 0.45 0.684210526316 0.75
0 0.469230769231 0.592592592593 1 0.497435897436 0.441025641026 0.434065934066 0.5 0.6 0.846153846154
0 0.345454545455 0.75 0 0.324675324675 0.363636363636 0.44 0.266666666667 0.363636363636 0.733333333333
0 0.506787330317 0.666666666667 1 0.511312217195 0.502262443439 0.528846153846 0.487179487179 0.411764705882 0.730769230769
0 0.487329434698 0.714285714286 1 0.502024291498 0.473684210526 0.493827160494 0.481481481481 0.684210526316 0.851851851852
0 0.535714285714 0.6 1 0.553571428571 0.517857142857 0.517857142857 0.553571428571 0.75 0.857142857143
0 0.515837104072 0.666666666667 1 0.515837104072 0.515837104072 0.543269230769 0.491452991453 0.411764705882 0.807692307692
0 0.529411764706 0.692307692308 1 0.529411764706 0.529411764706 0.52 0.537777777778 0.411764705882 0.8
0 0.4375 0.62962962963 1 0.423076923077 0.451923076923 0.451923076923 0.423076923077 0.5625 0.807692307692
0 0.5407239819 0.666666666667 1 0.524886877828 0.556561085973 0.576923076923 0.508547008547 0.411764705882 0.961538461538
0 0.616071428571 1.0 1 0.59693877551 0.635204081633 0.612244897959 0.619897959184 0.428571428571 0.892857142857
0 0.511312217195 0.666666666667 1 0.497737556561 0.524886877828 0.524038461538 0.5 0.411764705882 0.769230769231
0 0.484444444444 0.730769230769 1 0.490740740741 0.478632478632 0.48 0.488888888889 0.777777777778 0.76
0 0.447115384615 0.62962962963 1 0.4375 0.456730769231 0.451923076923 0.442307692308 0.5 0.846153846154
0 0.38 0.6875 0 0.342857142857 0.4125 0.44 0.32 0.6 0.666666666667
0 0.442307692308 0.62962962963 1 0.442307692308 0.442307692308 0.432692307692 0.451923076923 0.5 0.846153846154
1 0.55 0.3125 0 0.642857142857 0.46875 0.133333333333 0.966666666667 1.0 1.0
1 0.783333333333 0.3125 0 0.857142857143 0.71875 0.6 0.966666666667 1.0 1.0
1 0.313131313131 0.631578947368 0 0.262626262626 0.363636363636 0.388888888889 0.25 1.0 1.0
1 0.441558441558 0.666666666667 0 0.4 0.47619047619 0.484848484848 0.409090909091 1.0 1.0
1 0.366666666667 0.6875 0 0.271428571429 0.45 0.546666666667 0.186666666667 1.0 1.0
1 0.410256410256 0.714285714286 0 0.407407407407 0.412698412698 0.557692307692 0.292307692308 1.0 1.0
1 0.529411764706 0.722222222222 0 0.458333333333 0.592592592593 0.598039215686 0.460784313725 1.0 1.0
1 0.466666666667 0.75 0 0.376623376623 0.545454545455 0.493333333333 0.444444444444 1.0 1.0
1 0.559523809524 0.466666666667 0 0.619047619048 0.5 0.142857142857 0.97619047619 1.0 1.0
1 0.626666666667 0.375 0 0.685714285714 0.575 0.133333333333 0.955555555556 1.0 1.0
1 0.475 0.428571428571 0 0.575 0.375 0.15 0.8 1.0 1.0
1 0.514285714286 0.5 0 0.612244897959 0.428571428571 0.155555555556 0.783333333333 1.0 1.0
1 0.843137254902 0.388888888889 0 0.875 0.814814814815 0.686274509804 1.0 1.0 1.0
1 0.440476190476 0.466666666667 0 0.404761904762 0.47619047619 0.47619047619 0.404761904762 1.0 1.0
1 0.577777777778 0.4375 0 0.666666666667 0.5 0.222222222222 0.933333333333 1.0 1.0
1 0.401960784314 0.388888888889 0 0.458333333333 0.351851851852 0.117647058824 0.686274509804 0.833333333333 1.0
1 0.633333333333 0.47619047619 0 0.711111111111 0.555555555556 0.2 0.98 1.0 1.0
1 0.489795918367 0.533333333333 0 0.469387755102 0.510204081633 0.428571428571 0.535714285714 1.0 1.0
1 0.44375 0.428571428571 0 0.4125 0.475 0.3375 0.55 0.875 1.0
1 0.493055555556 0.473684210526 0 0.583333333333 0.402777777778 0.152777777778 0.833333333333 1.0 1.0
1 0.401785714286 0.6 0 0.357142857143 0.446428571429 0.464285714286 0.339285714286 1.0 1.0
1 0.478991596639 0.444444444444 0 0.464285714286 0.492063492063 0.411764705882 0.529411764706 1.0 0.941176470588
1 0.5 0.666666666667 0 0.47619047619 0.52380952381 0.571428571429 0.442857142857 1.0 1.0
1 0.796875 0.294117647059 0 0.84375 0.75 0.59375 1.0 1.0 1.0
1 0.480158730159 0.590909090909 0 0.416666666667 0.537878787879 0.563492063492 0.396825396825 1.0 1.0
1 0.470588235294 0.611111111111 0 0.4125 0.522222222222 0.482352941176 0.458823529412 1.0 1.0
1 1.0 0.222222222222 0 1.0 1.0 1.0 1.0 1.0 1.0
1 0.443786982249 0.518518518519 0 0.396449704142 0.491124260355 0.410256410256 0.472527472527 1.0 1.0
1 0.436 0.423076923077 0 0.425 0.446153846154 0.448 0.424 1.0 1.0
1 0.385714285714 0.379310344828 0 0.464285714286 0.307142857143 0.214285714286 0.557142857143 0.8 0.821428571429
1 0.384615384615 0.518518518519 0 0.384615384615 0.384615384615 0.384615384615 0.384615384615 0.384615384615 0.576923076923
1 0.481481481481 0.571428571429 0 0.589743589744 0.380952380952 0.322751322751 0.62037037037 0.866666666667 0.962962962963
1 0.192307692308 0.777777777778 0 0.215384615385 0.169230769231 0.211538461538 0.173076923077 0.4 0.307692307692
1 0.271978021978 0.555555555556 0 0.247252747253 0.296703296703 0.153846153846 0.39010989011 0.714285714286 0.538461538462
1 0.8 0.352941176471 0 0.875 0.725 0.5625 0.958333333333 1.0 1.0
1 0.447802197802 0.555555555556 0 0.412087912088 0.483516483516 0.423076923077 0.472527472527 0.928571428571 1.0
1 0.238888888889 0.64 0 0.2 0.277777777778 0.244047619048 0.234375 1.0 1.0
1 0.241666666667 0.64 0 0.211111111111 0.272222222222 0.166666666667 0.307291666667 1.0 1.0
1 0.43137254902 0.72 0 0.377450980392 0.485294117647 0.291666666667 0.555555555556 1.0 0.958333333333
1 0.515432098765 0.464285714286 0 0.596153846154 0.440476190476 0.469135802469 0.561728395062 0.916666666667 0.925925925926
1 0.42 0.896551724138 0 0.414285714286 0.425714285714 0.238095238095 0.587912087912 0.76 1.0
1 0.188712522046 0.785714285714 0 0.216117216117 0.163265306122 0.192592592593 0.185185185185 0.380952380952 0.296296296296
1 0.274725274725 0.555555555556 0 0.263736263736 0.285714285714 0.192307692308 0.357142857143 0.642857142857 0.5
1 0.4 0.379310344828 0 0.5 0.3 0.142857142857 0.657142857143 0.9 1.0
1 0.329081632653 0.51724137931 0 0.301020408163 0.357142857143 0.30612244898 0.352040816327 1.0 1.0
1 0.861111111111 0.368421052632 0 0.888888888889 0.833333333333 0.722222222222 1.0 1.0 1.0
1 0.489230769231 0.538461538462 0 0.474358974359 0.502958579882 0.386666666667 0.577142857143 1.0 1.0
1 0.506696428571 0.586206896552 0 0.46875 0.544642857143 0.299107142857 0.714285714286 1.0 0.964285714286
1 0.474074074074 0.392857142857 0 0.553846153846 0.4 0.133333333333 0.814814814815 1.0 1.0
1 0.428571428571 0.344827586207 0 0.52380952381 0.333333333333 0.142857142857 0.657142857143 1.0 1.0
1 0.461538461538 0.555555555556 0 0.428571428571 0.494505494505 0.472527472527 0.450549450549 0.928571428571 1.0
1 1.0 0.222222222222 0 1.0 1.0 1.0 1.0 1.0 1.0
1 0.467261904762 0.448275862069 0 0.553571428571 0.380952380952 0.285714285714 0.64880952381 0.833333333333 0.892857142857
1 0.333333333333 0.625 0 0.31746031746 0.347222222222 0.3 0.36 0.333333333333 0.533333333333
1 0.527777777778 0.655172413793 0 0.527777777778 0.527777777778 0.496031746032 0.559523809524 0.833333333333 1.0
1 0.320987654321 0.464285714286 0 0.365384615385 0.279761904762 0.432098765432 0.20987654321 0.666666666667 0.518518518519
1 0.761904761905 0.363636363636 0 0.814285714286 0.714285714286 0.444444444444 1.0 1.0 1.0
1 0.26 0.576923076923 0 0.244047619048 0.274725274725 0.154285714286 0.365714285714 0.714285714286 0.44
1 0.192239858907 0.785714285714 0 0.21978021978 0.166666666667 0.211111111111 0.175084175084 0.380952380952 0.296296296296
1 0.414322250639 0.75 0 0.352941176471 0.470588235294 0.489130434783 0.347826086957 1.0 1.0
1 0.432291666667 0.68 0 0.375 0.489583333333 0.505208333333 0.359375 1.0 1.0
1 0.326923076923 0.481481481481 0 0.371794871795 0.282051282051 0.403846153846 0.25 0.75 0.538461538462
1 0.186868686869 0.821428571429 0 0.216783216783 0.159090909091 0.205387205387 0.16835016835 0.409090909091 0.296296296296
1 0.270769230769 0.538461538462 0 0.262820512821 0.278106508876 0.14 0.382857142857 0.692307692308 0.52
1 0.569800569801 0.5 0 0.686390532544 0.461538461538 0.203703703704 0.883597883598 1.0 1.0
1 0.362666666667 0.615384615385 0 0.361111111111 0.364102564103 0.177142857143 0.525 0.8 0.76
1 0.333333333333 0.666666666667 0 0.333333333333 0.333333333333 0.25 0.4 0.333333333333 0.571428571429
1 0.892045454545 0.391304347826 0 0.920454545455 0.863636363636 0.784090909091 1.0 1.0 1.0
1 0.508928571429 0.586206896552 0 0.473214285714 0.544642857143 0.477678571429 0.540178571429 0.9375 1.0
1 0.276923076923 0.538461538462 0 0.269230769231 0.284023668639 0.12 0.411428571429 0.769230769231 0.52
1 0.252747252747 0.555555555556 0 0.241758241758 0.263736263736 0.148351648352 0.357142857143 0.714285714286 0.423076923077
1 0.378666666667 0.615384615385 0 0.372222222222 0.384615384615 0.148571428571 0.58 0.866666666667 0.84
1 0.592592592593 0.392857142857 0 0.692307692308 0.5 0.192592592593 0.992592592593 1.0 1.0
1 0.491582491582 0.428571428571 0 0.566433566434 0.422077922078 0.177777777778 0.753086419753 0.909090909091 1.0
1 0.321428571429 0.428571428571 0 0.306722689076 0.336134453782 0.331932773109 0.310924369748 0.928571428571 1.0
1 0.526315789474 0.714285714286 0 0.506072874494 0.545112781955 0.485596707819 0.562962962963 1.0 1.0
1 0.316239316239 0.5 0 0.360946745562 0.274725274725 0.425925925926 0.222222222222 0.692307692308 0.555555555556
1 0.37573964497 0.518518518519 0 0.366863905325 0.384615384615 0.371794871795 0.379120879121 0.384615384615 0.576923076923
1 0.486111111111 0.538461538462 0 0.416666666667 0.555555555556 0.527777777778 0.444444444444 1.0 1.0
1 0.432 0.423076923077 0 0.416666666667 0.446153846154 0.44 0.424 1.0 1.0
1 0.260869565217 0.625 0 0.24025974026 0.279761904762 0.155279503106 0.366459627329 1.0 0.565217391304
1 0.188709677419 0.65625 0 0.17 0.20625 0.21935483871 0.158064516129 0.95 1.0
1 0.372448979592 0.51724137931 0 0.336734693878 0.408163265306 0.173469387755 0.571428571429 1.0 0.964285714286
1 0.310541310541 0.5 0 0.349112426036 0.274725274725 0.388888888889 0.243386243386 0.615384615385 0.518518518519
1 0.348557692308 0.62962962963 0 0.331730769231 0.365384615385 0.201923076923 0.495192307692 0.8125 0.923076923077
1 0.327272727273 0.461538461538 0 0.318181818182 0.335664335664 0.28 0.366666666667 0.909090909091 1.0
1 0.37037037037 0.5 0 0.467455621302 0.28021978022 0.234567901235 0.486772486772 0.846153846154 0.814814814815
1 0.333333333333 0.625 0 0.349206349206 0.319444444444 0.316666666667 0.346666666667 0.444444444444 0.6
1 0.3575 0.653846153846 0 0.348958333333 0.365384615385 0.195 0.52 0.8125 0.96
1 0.423076923077 0.642857142857 0 0.458333333333 0.392857142857 0.307692307692 0.538461538462 0.875 1.0
1 0.374358974359 0.592592592593 0 0.353846153846 0.394871794872 0.186813186813 0.538461538462 0.8 0.769230769231
1 0.420875420875 0.428571428571 0 0.482517482517 0.363636363636 0.303703703704 0.518518518519 0.818181818182 0.888888888889
1 0.414285714286 0.896551724138 0 0.397142857143 0.431428571429 0.25 0.565934065934 0.76 0.964285714286
1 0.367788461538 0.62962962963 0 0.346153846154 0.389423076923 0.206730769231 0.528846153846 0.8125 0.961538461538
1 0.361538461538 0.407407407407 0 0.346153846154 0.376923076923 0.292307692308 0.430769230769 0.9 1.0
1 0.451428571429 0.576923076923 0 0.428571428571 0.472527472527 0.457142857143 0.445714285714 1.0 1.0
1 0.43137254902 0.72 0 0.377450980392 0.485294117647 0.28125 0.564814814815 1.0 0.958333333333
1 0.442307692308 0.407407407407 0 0.415384615385 0.469230769231 0.284615384615 0.6 0.9 1.0
1 0.430769230769 0.538461538462 0 0.410256410256 0.449704142012 0.4 0.457142857143 1.0 1.0
1 0.296296296296 0.625 0 0.31746031746 0.277777777778 0.25 0.333333333333 0.444444444444 0.6
2 0.548148148148 0.625 0 0.587301587302 0.513888888889 0.5 0.586666666667 1.0 0.6
2 0.51875 0.647058823529 0 0.5375 0.5 0.4125 0.625 0.9 0.625
2 0.417112299465 0.666666666667 0 0.431818181818 0.40404040404 0.341176470588 0.480392156863 1.0 0.470588235294
2 0.647727272727 0.75 0 0.575 0.708333333333 0.5 0.795454545455 1.0 0.909090909091
2 0.496296296296 0.625 0 0.460317460317 0.527777777778 0.416666666667 0.56 1.0 0.466666666667
2 0.674603174603 0.666666666667 0 0.571428571429 0.777777777778 0.589285714286 0.742857142857 1.0 1.0
2 0.556561085973 0.777777777778 0 0.509615384615 0.598290598291 0.470588235294 0.63025210084 0.923076923077 0.588235294118
2 0.684848484848 0.75 0 0.597402597403 0.761363636364 0.546666666667 0.8 1.0 0.6
2 0.586666666667 0.6875 0 0.542857142857 0.625 0.56 0.613333333333 1.0 0.533333333333
2 0.56875 0.647058823529 0 0.5375 0.6 0.6125 0.525 1.0 0.5
2 0.506802721088 0.681818181818 0 0.528571428571 0.487012987013 0.503401360544 0.510204081633 1.0 0.52380952381
2 0.693333333333 0.6875 0 0.714285714286 0.675 0.64 0.746666666667 1.0 0.666666666667
2 0.708333333333 0.588235294118 0 0.680555555556 0.736111111111 0.609375 0.7875 1.0 0.6875
2 0.515873015873 0.666666666667 0 0.507936507937 0.52380952381 0.446428571429 0.571428571429 1.0 0.642857142857
2 0.558823529412 0.722222222222 0 0.583333333333 0.537037037037 0.549019607843 0.56862745098 1.0 0.529411764706
2 0.629411764706 0.611111111111 0 0.6375 0.622222222222 0.6 0.658823529412 1.0 0.647058823529
2 0.58843537415 0.681818181818 0 0.621428571429 0.558441558442 0.530612244898 0.646258503401 1.0 0.666666666667
2 0.52 0.6875 0 0.514285714286 0.525 0.466666666667 0.573333333333 1.0 0.6
2 0.376923076923 0.666666666667 0 0.384615384615 0.369230769231 0.358333333333 0.392857142857 0.846153846154 0.55
2 0.652777777778 0.684210526316 0 0.638888888889 0.666666666667 0.685185185185 0.62037037037 1.0 0.555555555556
2 0.598214285714 0.6 0 0.535714285714 0.660714285714 0.482142857143 0.714285714286 1.0 1.0
2 0.455882352941 0.722222222222 0 0.447916666667 0.462962962963 0.441176470588 0.470588235294 0.916666666667 0.529411764706
2 0.62 0.6875 0 0.585714285714 0.65 0.506666666667 0.733333333333 0.9 1.0
2 0.679144385027 0.666666666667 0 0.670454545455 0.686868686869 0.576470588235 0.764705882353 1.0 0.705882352941
2 0.532142857143 0.714285714286 0 0.528571428571 0.535714285714 0.414285714286 0.65 0.928571428571 0.7
2 0.35347985348 0.814814814815 0 0.347985347985 0.358974358974 0.284615384615 0.416083916084 0.619047619048 0.5
2 0.444705882353 0.692307692308 0 0.446078431373 0.443438914027 0.325 0.551111111111 0.882352941176 0.64
2 0.473544973545 0.535714285714 0 0.5 0.448979591837 0.375661375661 0.571428571429 0.857142857143 0.666666666667
2 0.530214424951 0.714285714286 0 0.522267206478 0.537593984962 0.489711934156 0.566666666667 0.842105263158 0.592592592593
2 0.39012345679 0.571428571429 0 0.384615384615 0.395238095238 0.359788359788 0.416666666667 0.933333333333 0.481481481481
2 0.360576923077 0.62962962963 0 0.346153846154 0.375 0.298076923077 0.423076923077 0.9375 0.461538461538
2 0.234065934066 1.33333333333 0 0.178021978022 0.29010989011 0.183257918552 0.282051282051 0.428571428571 0.269230769231
2 0.462962962963 0.75 0 0.434615384615 0.489285714286 0.381481481481 0.544444444444 0.9 0.555555555556
2 0.277777777778 0.730769230769 0 0.273148148148 0.282051282051 0.2 0.355555555556 0.722222222222 0.48
2 0.647773279352 0.7 0 0.632478632479 0.661538461538 0.578947368421 0.706766917293 1.0 0.684210526316
2 0.485576923077 0.62962962963 0 0.485576923077 0.485576923077 0.394230769231 0.576923076923 0.9375 0.653846153846
2 0.452380952381 0.88 0 0.404761904762 0.5 0.4 0.5 0.857142857143 0.458333333333
2 0.283854166667 0.68 0 0.25 0.317708333333 0.28125 0.286458333333 0.9375 0.291666666667
2 0.313888888889 0.64 0 0.283333333333 0.344444444444 0.285714285714 0.338541666667 1.0 0.333333333333
2 0.235294117647 1.2962962963 0 0.183257918552 0.287330316742 0.185520361991 0.285067873303 0.5 0.230769230769
2 0.509523809524 1.06896551724 0 0.504761904762 0.514285714286 0.411904761905 0.607142857143 0.8 0.571428571429
2 0.551242236025 0.827586206897 0 0.54347826087 0.55900621118 0.522727272727 0.577380952381 0.869565217391 0.607142857143
2 0.466346153846 0.62962962963 0 0.461538461538 0.471153846154 0.360576923077 0.572115384615 0.9375 0.576923076923
2 0.398496240602 0.689655172414 0 0.394736842105 0.402255639098 0.376984126984 0.417857142857 0.947368421053 0.464285714286
2 0.272941176471 0.692307692308 0 0.28431372549 0.262443438914 0.175 0.36 0.764705882353 0.44
2 0.60101010101 0.631578947368 0 0.606060606061 0.59595959596 0.533333333333 0.657407407407 1.0 0.611111111111
2 0.425925925926 0.678571428571 0 0.41452991453 0.436507936508 0.390946502058 0.460905349794 1.0 0.518518518519
2 0.532967032967 0.555555555556 0 0.521978021978 0.543956043956 0.401098901099 0.664835164835 1.0 0.730769230769
2 0.456470588235 0.692307692308 0 0.460784313725 0.452488687783 0.33 0.568888888889 0.882352941176 0.64
2 0.328205128205 0.875 0 0.373626373626 0.288461538462 0.277777777778 0.371428571429 0.384615384615 0.466666666667
2 0.527777777778 0.607142857143 0 0.509615384615 0.544642857143 0.476851851852 0.578703703704 0.875 0.62962962963
2 0.439153439153 0.535714285714 0 0.434065934066 0.44387755102 0.412698412698 0.465608465608 1.0 0.518518518519
2 0.420168067227 0.620689655172 0 0.386554621849 0.453781512605 0.375 0.460317460317 1.0 0.535714285714
2 0.235164835165 1.33333333333 0 0.18021978022 0.29010989011 0.180995475113 0.286324786325 0.514285714286 0.269230769231
